Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
8.492,0.807,1.242,10823.264,1203.895,-0.278,0.289
10.486,0.878,1.2,11179.23,806.059,-0.248,0.111
10.501,0.9,1.22,11293.433,904.722,-0.348,0.693
20.874,0.872,1.173,11399.685,1184.227,-0.001,0.117
19.306,0.805,1.41,11455.335,1104.56,1.469,3.804
12.867,0.9,1.108,11460.793,971.703,-0.431,2.025
7.291,0.848,1.22,11285.942,983.088,-0.114,-0.332
20.149,0.871,1.263,11555.759,912.865,-0.67,1.535
8.408,0.86,1.302,11774.251,946.638,0.592,1.645
12.921,0.806,1.453,11477.309,1214.653,-0.198,1.726
21.354,0.8,1.385,11610.108,1068.318,0.031,0.559
9.143,0.911,1.051,11297.972,950.552,0.247,0.349
20.384,0.825,1.317,11540.257,910.705,-0.002,0.751
18.027,0.845,1.063,11652.743,914.216,0.2,1.389
14.602,0.846,1.323,11510.96,867.577,-0.475,0.583
23.089,0.796,1.365,11632.235,1031.913,0.307,3.24
9.599,0.789,1.273,11480.69,956.69,-0.201,-0.054
8.952,0.881,1.258,11396.001,1034.389,-0.485,0.952
7.678,0.882,1.203,11228.799,821.046,0.04,-0.391
20.982,0.868,1.37,11608.534,952.669,-0.286,1.586
9.967,0.85,1.319,11620.91,836.695,-0.423,0.932
8.183,0.809,1.393,11272.487,886.161,-0.157,-0.462
15.847,0.853,1.384,11578.703,993.583,0.364,0.715
22.996,0.805,1.187,11604.869,1302.336,-0.066,0.677
23.442,0.825,1.579,11510.393,997.84,-0.389,-0.082
8.717,0.871,1.225,11399.699,1121.246,-0.678,0.456
8.698,0.889,1.166,11582.597,687.972,0.04,1.232
24.422,0.754,1.581,11839.973,1091.017,-0.286,0.384
11.373,0.829,1.596,11222.235,904.537,-0.154,-0.147
8.977,0.877,1.089,11714.323,1089.706,-0.24,1.821
19.037,0.835,1.322,11766.538,1075.802,-0.306,0.51
20.943,0.824,1.477,11574.564,892.183,0.052,1.218
15.415,0.896,1.13,11620.026,956.213,-0.009,0.553
8.227,0.804,1.336,11674.816,1118.074,0.26,-0.35
8.482,0.817,1.324,11731.06,970.276,-0.435,0.63
6.85,0.847,1.536,12086.417,730.695,0.255,1.891
10.907,0.896,1.058,11409.465,885.572,0.125,0.413
8.046,0.849,1.374,12022.8,826.386,-0.13,1.945
10.878,0.856,1.235,11735.13,974.377,-0.07,1.046
6.909,0.913,1.175,11798.527,759.705,0.109,2.138
19.394,0.755,1.558,11969.82,1222.858,0.254,0.842
8.781,0.819,1.285,11374.439,960.053,-0.091,0.939
25.064,0.833,1.232,11633.757,1039.198,-0.55,0.738
22.741,0.783,1.705,12011.446,1293.007,0.52,1.093
14.671,0.866,1.359,11623.109,934.721,-0.495,0.838
15.964,0.882,1.282,11847.08,1144.656,-0.41,1.103
16.714,0.914,1.134,11663.201,1004.605,0.045,0.563
27.009,0.876,1.232,11752.061,985.351,-0.246,0.537
7.306,0.715,1.58,12557.652,1803.843,0.55,-0.673
17.42,0.869,1.282,11926.211,856.554,-0.653,0.922
12.853,0.803,1.415,11541.422,874.47,-0.533,0.761
23.589,0.865,1.192,11724.155,1128.962,-0.153,1.019
21.957,0.839,1.455,11806.574,1089.709,-0.804,0.984
6.11,0.888,1.173,12015.371,724.074,0.249,-0.094
12.304,0.897,1.152,11766.916,1012.502,1.369,4.162
19.272,0.82,1.336,11799.071,851.183,0.179,0.961
20.624,0.847,1.173,11758.727,1024.206,-0.473,0.952
26.979,0.825,1.291,12114.109,1385.928,0.397,0.235
24.941,0.72,1.701,11966.664,1122.936,0.329,1.549
10.785,0.818,1.063,11649.66,943.863,0.076,1.305
20.271,0.826,1.453,11917.96,764.081,0.068,1.58
12.882,0.774,1.6,11950.717,1372.188,0.456,0.705
8.815,0.884,1.199,11647.723,1023.157,-0.268,0.022
23.662,0.842,1.446,12009.34,842.148,-0.354,1.206
19.972,0.883,1.103,11922.79,986.737,-0.056,1.116
9.829,0.893,1.062,11524.93,1045.576,-0.356,0.445
21.178,0.867,1.358,12068.265,1057.428,0.13,0.812
8.477,0.884,1.156,12147.66,1239.262,-0.088,1.095
11.564,0.9,1.077,12041.536,1022.711,-0.78,1.484
6.453,0.771,1.468,12222.732,1771.97,0.118,-0.814
20.119,0.885,1.202,11930.373,904.437,-0.064,1.074
18.233,0.762,1.553,12158.836,1391.945,0.045,1.232
17.194,0.884,1.166,12084.074,1201.592,-0.256,0.827
12.603,0.871,1.149,11776.401,1026.117,-0.112,-0.105
21.354,0.79,1.275,11904.573,1023.753,-0.162,0.344
20.389,0.844,1.342,12074.149,1007.295,-0.092,1.476
6.635,0.829,1.363,11315.994,838.321,-0.149,0.499
22.089,0.834,1.416,11958.411,939.211,-0.314,0.238
14.401,0.857,1.228,11981.807,909.356,-0.457,0.314
22.418,0.84,1.405,11991.652,1095.025,0.068,0.822
8.212,0.881,1.145,11840.252,786.158,0.14,-0.118
26.205,0.752,1.539,11976.554,1025.524,0.228,0.74
12.534,0.752,1.204,12166.305,874.978,0.021,3.036
10.834,0.872,1.235,12058.808,913.335,-0.605,0.431
10.623,0.868,1.224,12211.982,1139.001,-0.021,-0.055
6.179,0.916,1.187,11785.134,1060.298,0.391,0.732
8.849,0.822,1.456,12093.802,834.915,0.779,1.633
12.539,0.814,1.28,11893.993,856.887,0.011,1.29
10.863,0.853,1.323,11845.615,863.077,-0.005,0.04
7.541,0.831,1.394,11615.408,875.77,0.194,1.028
7.169,0.872,1.259,12587.835,1116.907,-0.151,0.491
8.516,0.875,1.357,12053.458,1081.652,0.335,0.932
14.2,0.86,1.288,12108.745,1147.943,-0.654,1.864
19.203,0.79,1.399,11964.035,1031.159,-0.403,2.27
8.864,0.866,1.274,11874.523,1163.372,-0.57,0.422
17.032,0.904,1.124,12071.833,929.781,-0.266,0.478
15.705,0.738,1.251,11990.638,967.87,-0.489,1.103
10.662,0.805,1.541,11926.766,1156.714,0.701,1.696
14.19,0.857,1.192,12053.629,1110.714,-0.183,0.771
22.506,0.847,1.185,11869.792,1011.488,-0.273,0.536
26.249,0.765,1.418,12085.948,1243.144,-0.065,0.004
6.419,0.819,1.435,12384.67,625.059,-0.164,-0.463
8.707,0.889,1.323,12230.189,807.883,-0.226,1.329
17.718,0.857,1.242,12147.567,932.836,-0.645,1.217
19.282,0.848,1.298,11991.98,900.598,-0.105,1.367
8.859,0.899,1.174,11890.922,1317.021,-0.954,1.732
21.736,0.851,1.256,12129.674,899.853,-0.695,1.171
22.726,0.849,1.378,12060.575,1085.239,-0.173,0.873
14.2,0.786,1.245,12315.913,1040.345,0.307,0.352
12.466,0.793,1.61,12096.037,1076.149,-0.281,0.086
6.395,0.893,1.321,11240.166,1155.233,-0.282,-0.37
32.654,0.791,1.407,12103.458,1140.347,-0.283,0.727
11.221,0.883,1.272,11943.768,901.178,-0.141,0.667
8.09,0.796,1.557,11944.586,1215.476,-0.306,0.871
7.634,0.835,1.313,11814.295,1016.881,-0.275,-0.186
12.235,0.738,1.395,11979.711,815.818,-0.585,0.515
12.373,0.843,1.445,12121.359,948.768,-0.205,1.736
20.766,0.868,1.3,12188.867,868.198,-0.034,0.308
18.238,0.811,1.413,12266.306,953.693,0.065,0.898
10.765,0.899,1.048,12089.619,740.006,-0.044,0.059
6.532,0.734,1.416,12398.413,620.197,-0.014,0.228
18.517,0.872,1.22,12303.788,1008.877,-0.289,0.618
11.329,0.887,1.174,12083.141,1109.451,-0.153,-0.289
10.378,0.87,1.154,12760.368,1337.232,0.428,0.22
14.171,0.888,1.229,12173.736,921.489,-0.184,-0.083
6.502,0.867,1.436,11626.58,746.49,-0.505,1.035
6.522,0.762,1.794,12336.113,913.21,0.471,1.237
9.501,0.909,1.059,12351.915,1063.201,0.215,0.495
6.164,0.883,1.334,11952.245,894.463,-0.334,0.005
24.765,0.778,1.429,12272.696,1183.604,0.137,0.825
20.012,0.868,1.119,12323.515,891.629,-0.443,0.87
14.7,0.898,1.155,12273.91,942.417,-0.188,-0.159
21.712,0.742,1.877,12471.843,935.408,0.092,0.493
21.844,0.779,1.386,12348.084,1151.424,-0.233,1.182
7.938,0.889,1.252,12438.382,701.308,0.133,0.254
19.58,0.797,1.374,12427.343,1075.108,-0.047,0.585
9.134,0.83,1.333,12269.99,800.361,-0.018,0.56
17.919,0.846,1.245,12428.512,1080.758,-0.197,0.07
6.86,0.894,1.264,12497.129,613.599,-0.157,0.067
16.675,0.798,1.167,12486.103,907.813,0.038,1.65
8.864,0.902,1.125,12219.297,1034.61,-0.058,0.053
9.085,0.858,1.331,12311.156,1098.539,0.382,1.049
17.616,0.806,1.187,12328.875,936.895,0.438,1.721
6.953,0.899,1.277,11688.512,1237.857,-0.286,-0.617
6.738,0.887,1.125,12635.053,908.439,-0.519,0.52
6.502,0.764,1.367,12809.175,785.197,-1.201,3.319
9.452,0.874,1.228,12429.45,896.904,-0.23,0.369
